"X","Suburb","Address","Price","Baths","Beds","DistanceTime.min.","Distance.km.","Status","Date"
929,"Scone","71 Tichborne Crescent, Kooringal","$164,000",1,3,191.116666666667,265.882,"Sold","21 Jun 2018"
930,"Kooringal","306 Finley Road, Deniliquin","$150,000",1,3,275,455.478,"Sold","21 Jun 2018"
931,"Broken Hill","64 Hill Street, Quirindi","$140,000",1,4,747.5,1126.84,"Sold","21 Jun 2018"
932,"Port Macquarie","299 Wood St, Deniliquin","$130,000",1,3,245.05,374.344,"Sold","21 Jun 2018"
933,"South Grafton","21/17 Hall Street, Aberdeen","$115,000",1,2,380.516666666667,597.104,"Sold","21 Jun 2018"
934,"Winston Hills","5 Airport Street, Temora","$105,000",1,2,11.8333333333333,8.122,"Sold","21 Jun 2018"
935,"Broken Hill","11 Ashton Street, Narrandera","$83,000",1,3,747.5,1126.84,"Sold","21 Jun 2018"
936,"Kelso","2 Haigh Street, South Grafton","$169,000",1,3,147.9,180.4,"Sold","20 Jun 2018"
937,"Springfield","21 1157 Stony Chute Road, Nimbin","$165,000",1,1,66.4333333333333,70.3,"Sold","20 Jun 2018"
938,"Cumnock","591 Fisher St, Broken Hill","$159,000",1,3,234.65,297.163,"Sold","20 Jun 2018"
939,"Oberon","141/2231 Pacific Highway, Heatherbrae","$143,500",1,2,142.283333333333,162.662,"Sold","20 Jun 2018"
940,"Broken Hill","52 Heath Crescent, Griffith","$135,000",1,3,747.5,1126.84,"Sold","20 Jun 2018"
941,"Broken Hill","Address available on request, Walcha","$134,000",1,4,747.5,1126.84,"Sold","20 Jun 2018"
942,"Broken Hill","141 Macleay Street, Mount Austin","$130,000",1,3,747.5,1126.84,"Sold","20 Jun 2018"
943,"Aberdeen","27 Gobolion Street, Wellington","$115,000",1,3,178.466666666667,251.816,"Sold","20 Jun 2018"
944,"Lockhart","76 Kaolin Street, Broken Hill","$11,000",1,2,319.516666666667,519.498,"Sold","20 Jun 2018"
945,"Pooncarie","5 Robert Eggins Street, South Kempsey","$145,000",1,2,703,1137.758,"Sold","19 Jun 2018"
946,"Broken Hill","40 Arthur Street, Wentworth","$140,000",1,2,747.5,1126.84,"Sold","19 Jun 2018"
947,"Coonamble","3 Francis Smith Place, South Kempsey","$138,000",1,3,371.333333333333,517.207,"Sold","19 Jun 2018"
948,"Broken Hill","43 Bygoo Street, Ardlethan","$105,000",1,3,747.5,1126.84,"Sold","19 Jun 2018"
949,"South Grafton","19 Second Street, Henty","$77,000",1,1,380.516666666667,597.104,"Sold","19 Jun 2018"
950,"Turramurra","24 Cobalt Street, Broken Hill","$165,000",1,3,26.5666666666667,16.786,"Sold","18 Jun 2018"
951,"Broken Hill","115 Molesworth Street, Tenterfield","$160,000",1,1,747.5,1126.84,"Sold","18 Jun 2018"
952,"Coonamble","19 Creek Street, Cudal","$157,500",1,3,371.333333333333,517.207,"Sold","18 Jun 2018"
953,"Broken Hill","28  Close Street, Parkes","$140,000",1,2,747.5,1126.84,"Sold","18 Jun 2018"
954,"Scone","66 Munro Street, Culcairn","$110,000",1,3,191.116666666667,265.882,"Sold","18 Jun 2018"
955,"Kooringal","64 Redfern Street, Cowra","$156,000",1,3,275,455.478,"Sold","15 Jun 2018"
956,"Broken Hill","62 Redfern Street, Cowra","$144,000",1,3,747.5,1126.84,"Sold","15 Jun 2018"
957,"Port Macquarie","26 Mitchell Avenue, Khancoban","$130,000",1,3,245.05,374.344,"Sold","15 Jun 2018"
958,"South Grafton","17 Keith Moses Crescent, West Kempsey","$119,000",1,3,380.516666666667,597.104,"Sold","15 Jun 2018"
959,"Winston Hills","16 Neilpo Street, Dareton","$115,000",1,3,11.8333333333333,8.122,"Sold","15 Jun 2018"
960,"Broken Hill","14 Coreen Street, Jerilderie","$70,000",1,3,747.5,1126.84,"Sold","15 Jun 2018"
961,"Kelso","200/145 Kennedy Drive, Tweed Heads","$10,000",2,1,147.9,180.4,"Sold","15 Jun 2018"
962,"Springfield","30 Macassar Street, Cowra","$165,000",1,3,66.4333333333333,70.3,"Sold","14 Jun 2018"
963,"Cumnock","116 Broughton Street, Tumut","$160,000",1,2,234.65,297.163,"Sold","14 Jun 2018"
964,"Oberon","20 Parkes Street, Cowra","$153,000",1,2,142.283333333333,162.662,"Sold","14 Jun 2018"
965,"Broken Hill","145-147 Maybe Street, Bombala","$140,000",1,1,747.5,1126.84,"Sold","14 Jun 2018"
966,"Broken Hill","2 Oban Street, Coolah","$125,000",1,3,747.5,1126.84,"Sold","14 Jun 2018"
967,"Broken Hill","25 Mossman Street, Glen Innes","$85,000",1,2,747.5,1126.84,"Sold","14 Jun 2018"
968,"Aberdeen","40/17 Hall Street, Aberdeen","$80,000",1,2,178.466666666667,251.816,"Sold","14 Jun 2018"
969,"Lockhart","76 Chester Street, Inverell","$160,000",2,3,319.516666666667,519.498,"Sold","13 Jun 2018"
970,"Pooncarie","18 Wellington Street, Cowra","$155,000",1,3,703,1137.758,"Sold","13 Jun 2018"
971,"Broken Hill","62 Goddard Street, Coolah","$120,000",1,3,747.5,1126.84,"Sold","13 Jun 2018"
972,"Coonamble","116/4 Woodrow Pl, Figtree","$100,000",1,2,371.333333333333,517.207,"Sold","13 Jun 2018"
973,"Broken Hill","179 Herbert, Glen Innes","$89,500",1,2,747.5,1126.84,"Sold","13 Jun 2018"
974,"South Grafton","6 Lampe Street, Talbingo","$170,000",1,2,380.516666666667,597.104,"Sold","12 Jun 2018"
975,"Turramurra","9 May Street, Narrabri","$120,000",1,3,26.5666666666667,16.786,"Sold","12 Jun 2018"
976,"Broken Hill","7 Hill Street, Galong","$118,000",1,2,747.5,1126.84,"Sold","12 Jun 2018"
977,"Coonamble","59 McDonnell Street, Condobolin","$60,000",1,2,371.333333333333,517.207,"Sold","10 Jun 2018"
978,"Broken Hill","38 Segenhoe Street, Aberdeen","$135,000",1,3,747.5,1126.84,"Sold","08 Jun 2018"
979,"Scone","233 Cornish Street, Broken Hill","$125,000",1,2,191.116666666667,265.882,"Sold","08 Jun 2018"
980,"Kooringal","32 Tobruk Avenue, Muswellbrook","$167,500",1,3,275,455.478,"Sold","07 Jun 2018"
981,"Broken Hill","1004 Baratta Street, North Albury","$165,000",1,4,747.5,1126.84,"Sold","07 Jun 2018"
982,"Port Macquarie","17 Whitby Street, Cowra","$162,500",1,2,245.05,374.344,"Sold","07 Jun 2018"
983,"South Grafton","25 Progress St, Leeton","$155,000",1,4,380.516666666667,597.104,"Sold","07 Jun 2018"
984,"Winston Hills","96 North Street, Harden","$145,000",1,3,11.8333333333333,8.122,"Sold","07 Jun 2018"
985,"Broken Hill","383 Elsmore Road, Inverell","$140,000",1,3,747.5,1126.84,"Sold","07 Jun 2018"
986,"Kelso","6 Logan Street, Cowra","$157,000",1,3,147.9,180.4,"Sold","06 Jun 2018"
987,"Springfield","40 Oberon Street, Eugowra","$152,000",1,3,66.4333333333333,70.3,"Sold","06 Jun 2018"
988,"Cumnock","7 Glasson Street, Wellington","$108,000",1,3,234.65,297.163,"Sold","06 Jun 2018"
989,"Oberon","30 Pittsford Street, Quirindi","$87,500",1,3,142.283333333333,162.662,"Sold","06 Jun 2018"
990,"Broken Hill","3/10 Gitchell Street, Corowa","$112,500",1,2,747.5,1126.84,"Sold","05 Jun 2018"
991,"Broken Hill","29 Ferrier Street, Lockhart","$86,000",1,2,747.5,1126.84,"Sold","05 Jun 2018"
992,"Broken Hill","4 Cedar Crescent, Forbes","$85,000",1,3,747.5,1126.84,"Sold","05 Jun 2018"
993,"Aberdeen","21-25 Goobang Street, Alectown","$25,000",1,2,178.466666666667,251.816,"Sold","05 Jun 2018"
994,"Lockhart","47 Main Street, Willawarrin","$50,000",1,1,319.516666666667,519.498,"Sold","02 Jun 2018"
995,"Pooncarie","19 ELLENGERAH STREET, Narromine","$174,000",1,3,703,1137.758,"Sold","01 Jun 2018"
996,"Broken Hill","262 Plover Street, North Albury","$160,000",1,2,747.5,1126.84,"Sold","01 Jun 2018"
997,"Coonamble","19 Drummond Street, Berrigan","$135,000",1,3,371.333333333333,517.207,"Sold","01 Jun 2018"
998,"Broken Hill","279 Honour Avenue, Corowa","$88,500",1,3,747.5,1126.84,"Sold","01 Jun 2018"
999,"South Grafton","36 Church, Glen Innes","$175,000",1,3,380.516666666667,597.104,"Sold","31 May 2018"
1000,"Turramurra","48 Wharf St, South Grafton","$175,000",1,3,26.5666666666667,16.786,"Sold","31 May 2018"
1001,"Broken Hill","B6/9 Milpera Road, Green Point","$165,000",1,2,747.5,1126.84,"Sold","31 May 2018"
1002,"Coonamble","18 Flynn St, Berrigan","$119,000",2,3,371.333333333333,517.207,"Sold","31 May 2018"
1003,"Broken Hill","50 Buchanan Street, Kandos","$172,000",1,2,747.5,1126.84,"Sold","30 May 2018"
1004,"Scone","24 May Street, Narrandera","$170,000",1,2,191.116666666667,265.882,"Sold","30 May 2018"
1005,"Kooringal","604 Resolution Street, North Albury","$170,000",1,3,275,455.478,"Sold","30 May 2018"
1006,"Broken Hill","23/13-25 Banker Street, Barooga","$162,500",1,2,747.5,1126.84,"Sold","30 May 2018"
1007,"Port Macquarie","22 Millie Street, Dareton","$130,000",1,2,245.05,374.344,"Sold","29 May 2018"
1008,"South Grafton","25 Moresby Street, Orange","$100,000",2,3,380.516666666667,597.104,"Sold","29 May 2018"
1009,"Winston Hills","18 Caswell St, Peak Hill","$85,000",1,2,11.8333333333333,8.122,"Sold","29 May 2018"
1010,"Broken Hill","21 Victoria, Parkes","$75,000",1,2,747.5,1126.84,"Sold","29 May 2018"
1011,"Kelso","43 Molesworth Street, Tenterfield","$175,000",1,3,147.9,180.4,"Sold","28 May 2018"
1012,"Springfield","82 Adams Street, Cootamundra","$168,000",2,3,66.4333333333333,70.3,"Sold","28 May 2018"
1013,"Cumnock","46 Wamboin Street, Gilgandra","$147,500",1,4,234.65,297.163,"Sold","28 May 2018"
1014,"Oberon","60 Stack Street, Windradyne","$141,000",1,3,142.283333333333,162.662,"Sold","28 May 2018"
1015,"Broken Hill","13 Bobs Street, Gilgandra","$97,500",1,2,747.5,1126.84,"Sold","28 May 2018"
1016,"Broken Hill","6 Park Street, Ardlethan","$67,000",1,2,747.5,1126.84,"Sold","28 May 2018"
1017,"Broken Hill","159 Pell Lane, Broken Hill","$135,000",1,3,747.5,1126.84,"Sold","25 May 2018"
1018,"Aberdeen","24 Campbell Street, Trangie","$129,000",1,3,178.466666666667,251.816,"Sold","25 May 2018"
1019,"Lockhart","90 Decimus Street, Deniliquin","$93,500",1,3,319.516666666667,519.498,"Sold","25 May 2018"
1020,"Pooncarie","Site 1/8 Gateway The Pines, Hearnes Lake Road, Woolgoolga","$80,000",1,2,703,1137.758,"Sold","25 May 2018"
1021,"Broken Hill","153 Bismuth Street, Broken Hill","$65,000",1,2,747.5,1126.84,"Sold","25 May 2018"
1022,"Coonamble","99 Patton St, Broken Hill","$45,000",1,3,371.333333333333,517.207,"Sold","25 May 2018"
1023,"Broken Hill","695 Beryl Street, Broken Hill","$44,000",1,2,747.5,1126.84,"Sold","25 May 2018"
1024,"South Grafton","77 Tocumwal Street, Finley","$150,000",1,3,380.516666666667,597.104,"Sold","24 May 2018"
1025,"Turramurra","40 Simpson Street, Wellington","$143,000",1,3,26.5666666666667,16.786,"Sold","24 May 2018"
1026,"Broken Hill","2 Japonica Place, Narrandera","$137,000",1,3,747.5,1126.84,"Sold","24 May 2018"
1027,"Coonamble","20 Middleton Avenue, Griffith","$128,000",1,3,371.333333333333,517.207,"Sold","24 May 2018"
1028,"Broken Hill","477 Thomas Street, Broken Hill","$49,000",2,3,747.5,1126.84,"Sold","24 May 2018"
1029,"Scone","48 Adina Crescent, Orange","$170,000",1,3,191.116666666667,265.882,"Sold","23 May 2018"
1030,"Kooringal","140 Henry Street, Werris Creek","$160,000",1,2,275,455.478,"Sold","23 May 2018"
1031,"Broken Hill","44 Long St, Broken Hill","$80,000",1,3,747.5,1126.84,"Sold","23 May 2018"
1032,"Port Macquarie","1786 Bundella Road, Pine Ridge","$175,000",1,3,245.05,374.344,"Sold","22 May 2018"
1033,"South Grafton","69/474 Terrigal Drive, Terrigal","$170,000",1,2,380.516666666667,597.104,"Sold","22 May 2018"
1034,"Winston Hills","1885 Gwydir Highway, Ramornie","$157,000",1,1,11.8333333333333,8.122,"Sold","22 May 2018"
1035,"Broken Hill","17 Dirty Butter Creek Road, Araluen","$152,000",1,2,747.5,1126.84,"Sold","22 May 2018"
1036,"Kelso","48/2 Evans Road, Canton Beach","$150,000",1,2,147.9,180.4,"Sold","22 May 2018"
1037,"Springfield","26 York Street, Adaminaby","$122,500",2,3,66.4333333333333,70.3,"Sold","22 May 2018"
1038,"Cumnock","554 Wolfram Lane, Broken Hill","$97,500",1,3,234.65,297.163,"Sold","22 May 2018"
1039,"Oberon","423 Kokoda Street, North Albury","$170,000",1,3,142.283333333333,162.662,"Sold","21 May 2018"
1040,"Broken Hill","236 Brazil Street, Broken Hill","$166,000",1,4,747.5,1126.84,"Sold","21 May 2018"
1041,"Broken Hill","173 Hawker Street, Quirindi","$158,000",1,3,747.5,1126.84,"Sold","21 May 2018"
1042,"Broken Hill","2 Allen Street, Quirindi","$125,000",1,3,747.5,1126.84,"Sold","21 May 2018"
1043,"Aberdeen","6 Fisher Street, Parkes","$120,000",1,3,178.466666666667,251.816,"Sold","21 May 2018"
1044,"Lockhart","7 Clerk Street, Bundarra","$112,500",1,1,319.516666666667,519.498,"Sold","21 May 2018"
1045,"Pooncarie","76 Oxley St, Bourke","$107,000",1,3,703,1137.758,"Sold","21 May 2018"
1046,"Broken Hill","18 Church Street, Inverell","$105,000",1,1,747.5,1126.84,"Sold","21 May 2018"
1047,"Coonamble","29 Loch Street, Ganmain","$99,000",1,2,371.333333333333,517.207,"Sold","21 May 2018"
1048,"Broken Hill","17 Knight St, Coonabarabran","$174,000",1,3,747.5,1126.84,"Sold","19 May 2018"
1049,"South Grafton","16 Highland Avenue, Tumut","$165,000",1,2,380.516666666667,597.104,"Sold","18 May 2018"
1050,"Turramurra","46 Main Street, West Wyalong","$154,500",1,2,26.5666666666667,16.786,"Sold","18 May 2018"
1051,"Broken Hill","6 Gloucester Street, Junee","$135,000",1,3,747.5,1126.84,"Sold","18 May 2018"
1052,"Coonamble","37 Lewis Street, Glen Innes","$120,000",1,2,371.333333333333,517.207,"Sold","18 May 2018"
1053,"Broken Hill","2/215 Prince Street, Grafton","$81,000",2,2,747.5,1126.84,"Sold","18 May 2018"
1054,"Scone","30 Boorowa Street, Koorawatha","$80,000",1,3,191.116666666667,265.882,"Sold","18 May 2018"
1055,"Kooringal","75 Williams Lane, Broken Hill","$50,000",1,3,275,455.478,"Sold","18 May 2018"
1056,"Broken Hill","Address available on request, Newbridge","$170,000",1,2,747.5,1126.84,"Sold","17 May 2018"
1057,"Port Macquarie","69 Fitzroy Street, Quirindi","$168,000",1,2,245.05,374.344,"Sold","17 May 2018"
1058,"South Grafton","163 Hawker Street, Quirindi","$163,000",1,2,380.516666666667,597.104,"Sold","17 May 2018"
1059,"Winston Hills","117 Gobolion Street, Wellington","$133,000",2,3,11.8333333333333,8.122,"Sold","17 May 2018"
1060,"Broken Hill","25 Deran Street, Narrabri","$130,000",1,3,747.5,1126.84,"Sold","17 May 2018"
1061,"Kelso","52 Anzac Parade, Gwabegar","$33,000",1,2,147.9,180.4,"Sold","17 May 2018"
1062,"Springfield","53 Parkes St, Bemboka","$150,000",1,1,66.4333333333333,70.3,"Sold","16 May 2018"
1063,"Cumnock","239 Henry Street, Deniliquin","$137,000",1,4,234.65,297.163,"Sold","16 May 2018"
1064,"Oberon","32 Queen Street, Warialda","$35,000",1,1,142.283333333333,162.662,"Sold","16 May 2018"
1065,"Broken Hill","60 Fern street, Arcadia Vale","$20,000",2,4,747.5,1126.84,"Sold","16 May 2018"
1066,"Broken Hill","16 Kennedy Street, South Grafton","$165,000",1,2,747.5,1126.84,"Sold","15 May 2018"
1067,"Broken Hill","38 Kemp Street, Junee","$155,000",1,4,747.5,1126.84,"Sold","15 May 2018"
1068,"Aberdeen","200 Merton Street, Boggabri","$150,000",1,2,178.466666666667,251.816,"Sold","15 May 2018"
1069,"Lockhart","26 Sue Crescent, Tamworth","$146,500",1,3,319.516666666667,519.498,"Sold","15 May 2018"
1070,"Pooncarie","Address available on request, Old Bonalbo","$145,000",1,2,703,1137.758,"Sold","15 May 2018"
1071,"Broken Hill","26 Clarence Street, Bonalbo","$124,000",1,2,747.5,1126.84,"Sold","15 May 2018"
1072,"Coonamble","94/47 Bidges Road, Sutton","$80,000",1,1,371.333333333333,517.207,"Sold","15 May 2018"
1073,"Broken Hill","39 Zadoc Street, Lismore","$175,000",1,3,747.5,1126.84,"Sold","14 May 2018"
1074,"South Grafton","19 Wattle Crescent, Moree","$160,000",1,3,380.516666666667,597.104,"Sold","14 May 2018"
1075,"Turramurra","125 McCulloch Street, Broken Hill","$97,000",1,3,26.5666666666667,16.786,"Sold","14 May 2018"
1076,"Broken Hill","31 Kingfisher Ave, Menindee","$95,000",1,3,747.5,1126.84,"Sold","14 May 2018"
1077,"Coonamble","225 Duff Street, Broken Hill","$60,000",1,3,371.333333333333,517.207,"Sold","14 May 2018"
1078,"Broken Hill","37 Phillip Avenue, Wagga Wagga","$168,000",1,2,747.5,1126.84,"Sold","11 May 2018"
1079,"Scone","Address available on request, Canton Beach","$140,000",1,1,191.116666666667,265.882,"Sold","11 May 2018"
1080,"Kooringal","30 Ruby Street, Tingha","$135,000",1,3,275,455.478,"Sold","11 May 2018"
1081,"Broken Hill","Address available on request, Warren","$120,000",1,3,747.5,1126.84,"Sold","11 May 2018"
1082,"Port Macquarie","118 merriwa Street, Boggabilla","$79,000",1,3,245.05,374.344,"Sold","11 May 2018"
1083,"South Grafton","107 Ryan Lane, Broken Hill","$172,000",1,3,380.516666666667,597.104,"Sold","10 May 2018"
1084,"Winston Hills","4 Margaret Avenue, Mount Austin","$165,000",1,3,11.8333333333333,8.122,"Sold","10 May 2018"
1085,"Broken Hill","10 Range Street, Barraba","$155,000",1,3,747.5,1126.84,"Sold","10 May 2018"
1086,"Kelso","17 Phillip Street, Molong","$154,000",1,2,147.9,180.4,"Sold","10 May 2018"
1087,"Springfield","16 Orana Avenue, Cooma","$150,000",1,3,66.4333333333333,70.3,"Sold","10 May 2018"
1088,"Cumnock","17 Kingfisher Avenue, Sunset Strip","$95,000",3,4,234.65,297.163,"Sold","10 May 2018"
1089,"Oberon","41 Brunswick Street, Orange","$165,000",1,3,142.283333333333,162.662,"Sold","09 May 2018"
1090,"Broken Hill","33/221 Hastings River Drive, Port Macquarie","$140,000",1,2,747.5,1126.84,"Sold","09 May 2018"
1091,"Broken Hill","225 Edward St, Hay","$68,000",1,3,747.5,1126.84,"Sold","09 May 2018"
1092,"Broken Hill","113 Gypsum Street, Broken Hill","$41,000",1,3,747.5,1126.84,"Sold","09 May 2018"
1093,"Aberdeen","39 Riverine Street, Narrandera","$153,000",1,3,178.466666666667,251.816,"Sold","08 May 2018"
1094,"Lockhart","101 Sutton Street, Cootamundra","$150,000",2,3,319.516666666667,519.498,"Sold","08 May 2018"
1095,"Pooncarie","26 Stipa Street, Goolgowi","$105,000",1,3,703,1137.758,"Sold","08 May 2018"
1096,"Broken Hill","122 BOGAN STREET, Nyngan","$89,000",1,1,747.5,1126.84,"Sold","08 May 2018"
1097,"Coonamble","5 Muller Place, Singleton","$144,000",1,3,371.333333333333,517.207,"Sold","07 May 2018"
1098,"Broken Hill","55 Logan Street, Tenterfield","$140,000",1,3,747.5,1126.84,"Sold","07 May 2018"
1099,"South Grafton","25 Derribong Street, Peak Hill","$135,000",2,3,380.516666666667,597.104,"Sold","07 May 2018"
1100,"Turramurra","8 GLASSON STREET, Wellington","$133,000",1,3,26.5666666666667,16.786,"Sold","07 May 2018"
1101,"Broken Hill","135 Thornton Street, Wellington","$130,500",1,4,747.5,1126.84,"Sold","07 May 2018"
1102,"Coonamble","30 Learmonth Street, Willow Tree","$70,000",1,2,371.333333333333,517.207,"Sold","07 May 2018"
1103,"Broken Hill","8 Wilga Street, Captains Flat","$175,000",1,2,747.5,1126.84,"Sold","05 May 2018"
1104,"Scone","14 Larmer Street, Narrandera","$165,000",1,3,191.116666666667,265.882,"Sold","04 May 2018"
1105,"Kooringal","29 Myrtle Street, Narrandera","$149,000",1,3,275,455.478,"Sold","04 May 2018"
1106,"Broken Hill","36 Ford Street, Ganmain","$67,500",1,3,747.5,1126.84,"Sold","04 May 2018"
1107,"Port Macquarie","10 Valley Street, Deepwater","$170,000",1,3,245.05,374.344,"Sold","03 May 2018"
1108,"South Grafton","70 Oakham  St, Boggabri","$165,000",1,3,380.516666666667,597.104,"Sold","03 May 2018"
1109,"Winston Hills","10 Crown Street, Narrandera","$154,500",1,3,11.8333333333333,8.122,"Sold","03 May 2018"
1110,"Broken Hill","106 Rowan Street, Manilla","$152,000",1,3,747.5,1126.84,"Sold","03 May 2018"
1111,"Kelso","11 Sydney Street, Parkes","$147,000",1,3,147.9,180.4,"Sold","03 May 2018"
1112,"Springfield","95 Oliver Street, Glen Innes","$175,000",1,3,66.4333333333333,70.3,"Sold","02 May 2018"
1113,"Cumnock","13 Bellevue Street, South Grafton","$175,000",1,2,234.65,297.163,"Sold","02 May 2018"
1114,"Oberon","6 Rosewood Close, Nambucca Heads","$170,000",1,3,142.283333333333,162.662,"Sold","02 May 2018"
1115,"Broken Hill","17 Daalbata Rd, Leeton","$168,000",1,3,747.5,1126.84,"Sold","02 May 2018"
1116,"Broken Hill","37 Haydon Street, Murrurundi","$155,000",2,4,747.5,1126.84,"Sold","02 May 2018"
1117,"Broken Hill","49 Williams Lane, Broken Hill","$151,500",2,4,747.5,1126.84,"Sold","02 May 2018"
1118,"Aberdeen","75 Lambeth Street, Glen Innes","$148,500",1,3,178.466666666667,251.816,"Sold","02 May 2018"
1119,"Lockhart","46 Cadell Street, Tooleybuc","$136,000",1,2,319.516666666667,519.498,"Sold","02 May 2018"
1120,"Pooncarie","35 Cox Lane, Coolah","$80,000",1,3,703,1137.758,"Sold","02 May 2018"
1121,"Broken Hill","24 Red Gum Place, Windradyne","$175,000",1,2,747.5,1126.84,"Sold","01 May 2018"
1122,"Coonamble","18 Gundagai Road, Cootamundra","$172,500",1,2,371.333333333333,517.207,"Sold","01 May 2018"
1123,"Broken Hill","42 Rose Street, Wee Waa","$170,000",2,2,747.5,1126.84,"Sold","01 May 2018"
1124,"South Grafton","Address available on request, Tabulam","$170,000",1,3,380.516666666667,597.104,"Sold","01 May 2018"
1125,"Turramurra","30 Tucklan Street, Dunedoo","$166,000",1,3,26.5666666666667,16.786,"Sold","01 May 2018"
1126,"Broken Hill","40 Murray Street, Wentworth","$120,000",1,3,747.5,1126.84,"Sold","01 May 2018"
